CultLand,CropCultLand,CropTillageDepth,SeedlingsPerPit,TransplantingIrrigationHours,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,NoFertilizerAppln,BasalDAP,BasalUrea,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,Harv_hand_rent,Residue_length,Residue_perc,Acre,Yield
20.0,15.0,3.0,3.0,4.0,400.0,1.0,4.0,57.44565217391305,2.0,20.0,20.0,15.0,15.0,7.375,58.76495726495727,250.0,27.0,10.0,0.2272727272727273,400.0
15.0,11.0,3.0,4.0,2.0,379.7269076305221,10.0,29.731589814177564,57.44565217391305,1.0,6.0,10.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,100.0,25.0,10.0,0.1818181818181818,300.0
6.0,6.0,3.0,1.0,1.0,379.7269076305221,3.0,29.731589814177564,57.44565217391305,3.0,4.0,13.35180055401662,4.0,22.0,2.0,58.0,120.0,28.0,10.0,0.0909090909090909,100.0
30.0,25.0,5.0,3.0,2.0,120.0,1.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,12.0,6.0,19.0,7.375,58.76495726495727,80.0,25.0,10.0,0.1875,350.0
20.0,20.0,5.0,3.0,6.0,150.0,3.0,1.0,57.44565217391305,2.0,10.0,13.35180055401662,10.0,36.0,7.375,58.76495726495727,120.0,27.0,10.0,0.3703703703703703,760.0
20.0,20.0,4.0,4.0,5.0,1000.0,3.0,5.0,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,2.0,60.0,90.0,29.0,10.0,0.4545454545454545,800.0
8.0,3.0,6.0,2.0,2.0,300.0,2.0,29.731589814177564,57.44565217391305,1.0,15.0,10.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,300.0,30.0,10.0,0.1363636363636364,300.0
40.0,40.0,3.0,2.0,4.0,400.0,6.0,29.731589814177564,57.44565217391305,1.0,11.452359483017734,30.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,1000.0,21.0,10.0,0.3125,800.0
20.0,20.0,6.0,1.0,8.0,180.0,2.0,1.0,1.0,2.0,8.0,13.35180055401662,8.0,40.0,7.375,58.76495726495727,960.0,30.0,10.0,0.2962962962962963,680.0
10.0,10.0,3.0,3.0,6.0,150.0,3.0,1.0,57.44565217391305,2.0,10.0,13.35180055401662,10.0,36.0,7.375,58.76495726495727,120.0,28.0,10.0,0.3703703703703703,780.0
20.0,5.0,5.0,2.0,150.0,300.0,2.0,29.731589814177564,1.0,3.0,1.0,13.35180055401662,4.0,25.0,4.0,45.0,400.0,30.0,10.0,0.0909090909090909,4.0
38.0,28.0,2.0,2.706506562412734,4.0,379.7269076305221,4.0,29.731589814177564,16.0,3.0,8.0,8.0,8.0,29.0,8.0,56.0,536.6224433388612,28.0,40.0,0.25,648.0
20.0,20.0,4.0,3.0,4.0,800.0,4.0,29.731589814177564,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,1.0,60.0,90.0,28.0,10.0,0.3636363636363636,640.0
24.0,20.0,4.0,4.0,8.0,800.0,1.0,5.0,57.44565217391305,2.0,15.0,15.0,7.0,7.0,7.375,58.76495726495727,700.0,28.0,10.0,0.4545454545454545,750.0
25.0,25.0,3.0,4.0,2.0,300.0,1.0,3.0,57.44565217391305,2.0,10.0,10.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,1200.0,26.0,10.0,1.136363636363636,2000.0
40.0,38.0,6.0,1.0,7.0,130.0,2.0,29.731589814177564,57.44565217391305,2.0,8.0,8.0,8.0,23.0,7.375,58.76495726495727,300.0,22.0,10.0,0.1875,450.0
20.0,20.0,6.0,2.706506562412734,5.0,300.0,4.0,29.731589814177564,57.44565217391305,2.0,7.0,14.0,14.0,25.0,7.375,58.76495726495727,175.0,25.0,10.0,0.21875,250.0
10.0,10.0,5.0,2.0,150.0,300.0,2.0,29.731589814177564,1.0,3.0,2.0,13.35180055401662,4.0,25.0,4.0,60.0,400.0,30.0,10.0,0.0909090909090909,4.0
30.0,30.0,5.0,1.0,5.0,60.0,2.0,600.0,57.44565217391305,2.0,5.0,13.35180055401662,5.0,23.0,7.375,58.76495726495727,290.0,23.0,10.0,0.15625,450.0
40.0,40.0,6.0,2.706506562412734,5.0,125.0,4.0,29.731589814177564,57.44565217391305,2.0,5.0,10.0,10.0,25.0,7.375,58.76495726495727,125.0,25.0,10.0,0.15625,200.0
15.0,5.0,4.0,2.0,1.0,100.0,1.0,29.731589814177564,57.44565217391305,2.0,4.0,13.35180055401662,6.0,29.0,7.375,58.76495726495727,300.0,25.0,10.0,0.0909090909090909,150.0
40.0,30.0,4.0,3.0,7.0,100.0,3.0,29.731589814177564,6.0,2.0,10.0,10.0,20.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.1851851851851852,400.0
15.0,15.0,4.0,5.0,2.0,500.0,3.0,29.731589814177564,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,1.0,60.0,90.0,26.0,10.0,0.2272727272727273,400.0
8.0,5.0,4.0,1.0,2.0,450.0,1.0,29.731589814177564,57.44565217391305,3.0,15.0,13.35180055401662,15.0,25.0,10.0,62.0,1000.0,30.0,10.0,0.2272727272727273,400.0
20.0,9.0,4.0,3.0,6.0,180.0,2.0,29.731589814177564,57.44565217391305,2.0,9.0,18.0,18.0,28.0,7.375,58.76495726495727,536.6224433388612,25.0,40.0,0.28125,450.0
20.0,10.0,4.0,2.0,4.0,400.0,2.0,29.731589814177564,57.44565217391305,2.0,10.0,13.35180055401662,15.0,29.0,7.375,58.76495726495727,600.0,25.0,10.0,0.2272727272727273,450.0
60.0,53.0,3.0,1.0,6.0,1000.0,3.247522026431718,29.731589814177564,57.44565217391305,2.0,15.0,10.0,25.0,45.0,7.375,58.76495726495727,225.0,27.0,10.0,0.3125,540.0
60.0,60.0,5.0,2.0,8.01767745444656,379.7269076305221,3.0,1.0,57.44565217391305,2.0,15.0,5.0,15.0,45.0,7.375,58.76495726495727,900.0,21.0,10.0,0.3125,680.0
20.0,15.0,5.0,1.0,4.0,80.0,4.0,29.731589814177564,57.44565217391305,1.0,11.452359483017734,16.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,700.0,25.0,10.0,0.25,480.0
40.0,40.0,4.0,3.0,5.0,1000.0,4.0,29.731589814177564,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,1.0,60.0,90.0,29.0,10.0,0.4545454545454545,750.0
6.0,6.0,4.0,4.0,2.0,500.0,3.0,3.0,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,2.0,60.0,90.0,30.0,10.0,0.2272727272727273,350.0
16.0,10.0,5.0,2.0,8.01767745444656,379.7269076305221,5.0,29.731589814177564,57.44565217391305,2.0,15.0,10.0,20.0,45.0,7.375,58.76495726495727,536.6224433388612,24.0,40.0,0.3125,58.0
15.0,15.0,4.0,2.0,2.0,300.0,3.0,29.731589814177564,3.0,3.0,5.0,13.35180055401662,4.0,40.0,4.0,75.0,200.0,30.0,10.0,0.0909090909090909,200.0
10.0,5.0,4.0,1.0,2.0,400.0,1.0,1.0,57.44565217391305,3.0,9.0,13.35180055401662,6.0,20.0,9.0,60.0,600.0,30.0,10.0,0.1363636363636364,240.0
80.0,80.0,6.0,2.706506562412734,5.0,250.0,4.0,29.731589814177564,57.44565217391305,2.0,10.0,20.0,20.0,25.0,7.375,58.76495726495727,250.0,25.0,10.0,0.3125,400.0
5.0,5.0,4.0,9.0,5.0,500.0,2.0,29.731589814177564,57.44565217391305,2.0,9.0,9.0,9.0,28.0,7.375,58.76495726495727,300.0,27.0,10.0,0.1363636363636364,240.0
85.0,85.0,4.0,2.706506562412734,8.0,379.7269076305221,4.0,29.731589814177564,57.44565217391305,2.0,25.0,12.0,25.0,42.0,7.375,58.76495726495727,536.6224433388612,28.0,40.0,0.375,660.0
20.0,20.0,4.0,4.0,5.0,1000.0,3.0,5.0,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,1.0,60.0,90.0,28.0,10.0,0.4545454545454545,800.0
36.0,28.0,2.0,2.706506562412734,3.0,379.7269076305221,4.0,29.731589814177564,10.0,3.0,5.0,5.0,5.0,28.0,5.0,56.0,536.6224433388612,25.0,40.0,0.15625,402.0
8.0,8.0,4.0,12.0,6.0,600.0,2.0,29.731589814177564,57.44565217391305,2.0,12.0,12.0,12.0,30.0,7.375,58.76495726495727,300.0,27.0,10.0,0.1363636363636364,240.0
15.0,15.0,4.0,3.0,8.0,379.7269076305221,3.0,80.0,57.44565217391305,2.0,30.0,30.0,15.0,15.0,7.375,58.76495726495727,800.0,26.0,10.0,0.46875,600.0
20.0,15.0,4.0,4.0,4.0,200.0,1.0,4.0,57.44565217391305,2.0,15.0,10.0,15.0,15.0,7.375,58.76495726495727,500.0,29.0,10.0,0.4545454545454545,800.0
5.0,4.0,1.0,1.0,2.0,400.0,2.0,29.731589814177564,57.44565217391305,2.0,5.0,5.0,8.0,8.0,7.375,58.76495726495727,200.0,26.0,10.0,0.0909090909090909,100.0
100.0,100.0,5.0,2.0,8.0,240.0,6.0,2.0,57.44565217391305,2.0,24.0,8.0,32.0,45.0,7.375,58.76495726495727,1230.0,25.0,10.0,0.5,900.0
25.0,16.0,4.0,2.0,3.0,200.0,3.0,29.731589814177564,3.0,3.0,12.0,13.35180055401662,13.0,25.0,13.0,65.0,1300.0,23.0,10.0,0.5454545454545454,1300.0
15.0,15.0,8.0,4.0,4.0,100.0,2.0,1.0,57.44565217391305,3.0,8.0,13.35180055401662,7.0,45.0,4.0,45.0,120.0,25.0,10.0,0.1851851851851852,375.0
25.0,20.0,4.0,2.0,4.0,379.7269076305221,2.0,3.0,57.44565217391305,2.0,5.0,5.0,7.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.2222222222222222,500.0
25.0,20.0,4.0,3.0,4.0,200.0,1.0,4.0,57.44565217391305,2.0,10.0,10.0,15.0,15.0,7.375,58.76495726495727,1200.0,23.0,10.0,0.7272727272727273,1280.0
40.0,40.0,6.0,2.0,10.0,300.0,4.0,1.0,57.44565217391305,2.0,11.452359483017734,15.0,15.0,35.0,7.375,58.76495726495727,1800.0,30.0,10.0,0.5555555555555556,1395.0
48.0,48.0,5.0,2.706506562412734,7.0,379.7269076305221,10.0,29.731589814177564,57.44565217391305,2.0,11.0,22.0,11.0,25.0,7.375,58.76495726495727,650.0,25.0,10.0,0.34375,550.0
30.0,30.0,6.0,1.0,5.0,200.0,2.0,29.731589814177564,20.0,2.0,12.0,13.35180055401662,13.0,22.0,7.375,58.76495726495727,560.0,25.0,10.0,0.25,560.0
10.0,8.0,4.0,2.0,2.0,400.0,4.0,2.0,57.44565217391305,2.0,4.0,13.35180055401662,6.0,22.0,7.375,58.76495726495727,300.0,25.0,10.0,0.0909090909090909,160.0
1.0,1.0,4.0,1.0,3.0,100.0,1.0,29.731589814177564,1.0,3.0,11.452359483017734,2.0,2.0,18.0,2.0,60.0,200.0,30.0,10.0,0.0454545454545454,70.0
55.0,40.0,6.0,2.0,8.0,350.0,4.0,3.0,57.44565217391305,2.0,13.0,13.35180055401662,26.0,26.0,7.375,58.76495726495727,600.0,25.0,10.0,0.40625,1200.0
20.0,10.0,3.0,4.0,3.0,300.0,1.0,3.0,57.44565217391305,2.0,20.0,20.0,13.0,13.0,7.375,58.76495726495727,250.0,26.0,10.0,0.2272727272727273,400.0
45.0,35.0,6.0,2.0,6.0,120.0,4.0,4.0,57.44565217391305,2.0,12.0,13.35180055401662,24.0,24.0,7.375,58.76495726495727,600.0,25.0,10.0,0.375,1100.0
20.0,5.0,5.0,1.0,4.0,800.0,2.0,29.731589814177564,2.0,1.0,10.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,200.0,25.0,10.0,0.1818181818181818,300.0
10.0,10.0,4.0,4.0,3.0,500.0,3.0,3.0,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,2.0,60.0,90.0,30.0,10.0,0.2272727272727273,400.0
90.0,90.0,4.0,4.0,5.0,1000.0,4.0,7.0,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,1.0,60.0,90.0,29.0,10.0,0.4545454545454545,600.0
30.0,30.0,4.0,4.0,4.0,379.7269076305221,8.0,29.731589814177564,3.0,3.0,10.0,13.35180055401662,15.0,25.0,10.0,68.0,130.0,28.0,10.0,0.4545454545454545,800.0
30.0,30.0,7.0,2.0,4.0,120.0,2.0,1.0,57.44565217391305,1.0,5.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,80.0,30.0,10.0,0.2222222222222222,492.0
10.0,10.0,4.0,1.0,3.0,750.0,2.0,29.731589814177564,2.0,3.0,10.0,10.0,10.0,18.0,10.0,50.0,200.0,30.0,10.0,0.2272727272727273,450.0
40.0,40.0,5.0,2.706506562412734,8.0,240.0,5.0,1.0,57.44565217391305,2.0,30.0,15.0,30.0,20.0,7.375,58.76495726495727,150.0,25.0,10.0,0.46875,1460.0
20.0,20.0,3.0,3.0,3.0,379.7269076305221,12.0,29.731589814177564,57.44565217391305,1.0,18.0,24.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,100.0,25.0,10.0,0.5454545454545454,1000.0
30.0,10.0,6.0,1.0,3.0,379.7269076305221,3.0,29.731589814177564,35.0,2.0,10.0,13.35180055401662,10.0,30.0,7.375,58.76495726495727,1000.0,30.0,10.0,0.2272727272727273,350.0
40.0,15.0,5.0,2.0,4.0,200.0,1.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,20.0,10.0,20.0,7.375,58.76495726495727,536.6224433388612,25.0,40.0,0.3125,600.0
20.0,20.0,8.0,2.0,5.0,379.7269076305221,2.0,1.0,57.44565217391305,2.0,9.0,13.35180055401662,6.0,46.0,7.375,58.76495726495727,120.0,25.0,10.0,0.2222222222222222,420.0
45.0,45.0,5.0,2.0,6.0,180.0,8.0,1.0,57.44565217391305,2.0,22.0,11.0,22.0,50.0,7.375,58.76495726495727,960.0,24.0,10.0,0.34375,775.0
10.0,5.0,5.0,2.0,1.0,200.0,2.0,29.731589814177564,1.0,3.0,2.0,13.35180055401662,4.0,25.0,4.0,45.0,400.0,30.0,10.0,0.0909090909090909,4.0
20.0,20.0,6.0,2.706506562412734,6.0,120.0,4.0,1.0,57.44565217391305,2.0,6.0,6.0,6.0,30.0,7.375,58.76495726495727,720.0,28.0,10.0,0.2222222222222222,275.0
20.0,18.0,5.0,1.0,2.0,50.0,4.0,29.731589814177564,57.44565217391305,1.0,11.452359483017734,10.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,500.0,20.0,10.0,0.15625,250.0
16.0,16.0,5.0,1.0,3.0,600.0,3.247522026431718,29.731589814177564,57.44565217391305,1.0,10.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,150.0,25.0,10.0,0.1363636363636364,250.0
15.0,10.0,4.0,3.0,1.0,379.7269076305221,5.0,29.731589814177564,57.44565217391305,3.0,4.0,13.35180055401662,6.0,24.0,6.0,65.0,200.0,25.0,10.0,0.1363636363636364,210.0
21.0,14.0,4.0,2.0,5.0,110.0,5.0,3.0,57.44565217391305,2.0,3.0,3.0,3.0,25.0,7.375,58.76495726495727,200.0,23.0,10.0,0.074074074074074,160.0
40.0,35.0,4.0,3.0,6.0,100.0,2.0,29.731589814177564,6.0,2.0,10.0,10.0,20.0,21.0,7.375,58.76495726495727,100.0,30.0,10.0,0.3703703703703703,800.0
20.0,20.0,4.0,3.0,6.0,240.0,2.0,29.731589814177564,57.44565217391305,2.0,12.0,24.0,24.0,29.0,7.375,58.76495726495727,90.0,25.0,10.0,0.375,480.0
30.0,25.0,6.0,2.706506562412734,5.0,300.0,4.0,29.731589814177564,57.44565217391305,2.0,12.0,24.0,24.0,25.0,7.375,58.76495726495727,300.0,25.0,10.0,0.375,480.0
10.0,10.0,4.0,2.0,4.0,50.0,4.0,4.0,57.44565217391305,2.0,5.0,5.0,10.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.1851851851851852,405.0
20.0,20.0,4.0,2.0,8.01767745444656,379.7269076305221,5.0,29.731589814177564,2.0,3.0,11.452359483017734,13.35180055401662,8.0,25.0,10.0,65.0,130.0,26.0,10.0,0.2272727272727273,450.0
50.0,40.0,5.0,2.0,8.01767745444656,379.7269076305221,4.0,29.731589814177564,57.44565217391305,2.0,20.0,20.0,30.0,45.0,7.375,58.76495726495727,100.0,25.0,10.0,0.7407407407407407,1600.0
6.0,6.0,4.0,2.0,2.0,300.0,2.0,29.731589814177564,2.0,3.0,12.0,13.35180055401662,12.0,28.0,8.0,63.0,800.0,30.0,10.0,0.1818181818181818,320.0
52.0,35.0,4.0,5.0,8.01767745444656,379.7269076305221,3.0,29.731589814177564,57.44565217391305,3.0,10.0,13.35180055401662,7.0,25.0,10.0,62.0,150.0,25.0,10.0,0.3181818181818182,560.0
20.0,10.0,5.0,2.0,150.0,300.0,2.0,29.731589814177564,1.0,3.0,2.0,13.35180055401662,6.0,25.0,6.0,45.0,600.0,30.0,10.0,0.1363636363636364,6.0
10.0,10.0,4.0,4.0,4.0,400.0,3.247522026431718,4.0,57.44565217391305,2.0,16.0,16.0,9.0,9.0,7.375,58.76495726495727,350.0,26.0,10.0,0.2272727272727273,390.0
22.0,22.0,4.0,2.0,16.0,3200.0,2.0,3.0,3.0,3.0,32.0,32.0,32.0,15.0,32.0,30.0,3000.0,26.0,10.0,0.7272727272727273,960.0
20.0,20.0,5.0,2.0,3.0,450.0,2.0,29.731589814177564,5.0,3.0,4.0,13.35180055401662,4.0,40.0,4.0,60.0,400.0,30.0,10.0,0.0909090909090909,200.0
23.0,19.0,4.0,1.0,3.0,250.0,2.0,29.731589814177564,2.0,3.0,10.0,13.35180055401662,10.0,25.0,12.0,65.0,1200.0,22.0,10.0,0.5909090909090909,1400.0
130.0,107.0,4.0,1.0,20.0,379.7269076305221,3.247522026431718,29.731589814177564,57.44565217391305,2.0,50.0,45.0,30.0,45.0,7.375,58.76495726495727,536.6224433388612,30.0,40.0,0.9375,1800.0
7.0,7.0,4.0,1.0,2.0,379.7269076305221,2.0,29.731589814177564,2.0,3.0,11.452359483017734,13.35180055401662,4.0,45.0,4.0,75.0,400.0,30.0,10.0,0.0909090909090909,150.0
52.0,52.0,4.0,2.706506562412734,6.0,379.7269076305221,4.0,29.731589814177564,57.44565217391305,2.0,20.0,10.0,20.0,46.0,7.375,58.76495726495727,536.6224433388612,28.0,40.0,0.3125,530.0
8.0,8.0,4.0,7.0,3.0,350.0,3.0,29.731589814177564,57.44565217391305,2.0,7.0,7.0,7.0,30.0,7.375,58.76495726495727,400.0,26.0,10.0,0.1818181818181818,327.0
20.0,18.0,5.0,1.0,3.0,50.0,6.0,29.731589814177564,57.44565217391305,1.0,11.452359483017734,10.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,500.0,22.0,10.0,0.15625,300.0
160.0,90.0,3.0,1.0,15.0,379.7269076305221,3.247522026431718,29.731589814177564,57.44565217391305,2.0,30.0,30.0,25.0,42.0,7.375,58.76495726495727,536.6224433388612,27.0,40.0,0.625,900.0
10.0,10.0,4.0,1.0,1.0,200.0,3.0,29.731589814177564,57.44565217391305,3.0,3.0,13.35180055401662,2.0,35.0,2.0,72.0,2.0,30.0,10.0,0.0454545454545454,100.0
8.0,8.0,4.0,2.0,2.0,20.0,3.0,1.0,57.44565217391305,2.0,2.0,2.0,5.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.1111111111111111,240.0
5.0,5.0,5.0,1.0,2.0,300.0,2.0,29.731589814177564,2.0,3.0,5.0,13.35180055401662,4.0,40.0,4.0,70.0,400.0,30.0,10.0,0.0909090909090909,250.0
3.0,2.0,6.0,1.0,2.0,200.0,2.0,29.731589814177564,8.0,2.0,4.0,13.35180055401662,4.0,50.0,7.375,58.76495726495727,400.0,28.0,10.0,0.0909090909090909,180.0
10.0,10.0,5.0,2.0,350.0,700.0,2.0,29.731589814177564,1.0,3.0,25.0,13.35180055401662,8.0,45.0,8.0,50.0,800.0,30.0,10.0,0.1818181818181818,8.0
12.0,12.0,4.0,10.0,5.0,500.0,2.0,29.731589814177564,57.44565217391305,2.0,10.0,10.0,10.0,30.0,7.375,58.76495726495727,400.0,27.0,10.0,0.1818181818181818,320.0
10.0,10.0,4.0,4.0,4.0,400.0,1.0,5.0,57.44565217391305,2.0,16.0,16.0,7.0,7.0,7.375,58.76495726495727,200.0,25.0,10.0,0.2272727272727273,400.0
10.0,10.0,6.0,1.0,3.0,90.0,3.0,1.0,1.0,2.0,4.0,13.35180055401662,4.0,35.0,7.375,58.76495726495727,480.0,29.0,10.0,0.1481481481481481,220.0
12.0,10.0,4.0,2.0,2.0,400.0,1.0,1.0,57.44565217391305,2.0,6.0,13.35180055401662,9.0,30.0,7.375,58.76495726495727,600.0,25.0,10.0,0.1363636363636364,250.0
10.0,10.0,5.0,2.0,4.0,600.0,3.0,29.731589814177564,57.44565217391305,3.0,11.452359483017734,13.35180055401662,10.0,35.0,10.0,70.0,1000.0,30.0,10.0,0.2272727272727273,400.0
7.0,7.0,4.0,11.0,5.0,500.0,2.0,29.731589814177564,57.44565217391305,1.0,11.0,11.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,400.0,28.0,10.0,0.1818181818181818,320.0
42.0,40.0,5.0,2.0,2.0,379.7269076305221,5.0,29.731589814177564,1.0,3.0,6.0,13.35180055401662,6.0,28.0,9.0,60.0,150.0,25.0,10.0,0.2727272727272727,480.0
40.0,30.0,6.0,2.0,4.0,100.0,4.0,3.0,57.44565217391305,2.0,9.0,13.35180055401662,18.0,18.0,7.375,58.76495726495727,600.0,25.0,10.0,0.28125,800.0
10.0,10.0,5.0,3.0,5.0,150.0,3.0,1.0,57.44565217391305,2.0,10.0,13.35180055401662,10.0,45.0,7.375,58.76495726495727,120.0,29.0,10.0,0.3703703703703703,810.0
5.0,5.0,4.0,9.0,5.0,500.0,2.0,29.731589814177564,57.44565217391305,1.0,9.0,9.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,500.0,28.0,10.0,0.2272727272727273,400.0
40.0,40.0,6.0,2.0,5.0,120.0,4.0,1.0,1.0,2.0,6.0,13.35180055401662,9.0,25.0,7.375,58.76495726495727,360.0,30.0,10.0,0.2222222222222222,480.0
10.0,10.0,4.0,4.0,2.0,500.0,3.0,3.0,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,1.0,60.0,90.0,29.0,10.0,0.2272727272727273,390.0
10.0,10.0,2.0,2.0,2.0,200.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,15.0,7.375,58.76495726495727,300.0,27.0,10.0,0.0909090909090909,120.0
105.0,105.0,4.0,2.706506562412734,10.0,379.7269076305221,4.0,29.731589814177564,57.44565217391305,2.0,30.0,15.0,25.0,32.0,7.375,58.76495726495727,536.6224433388612,25.0,40.0,0.46875,900.0
10.0,10.0,4.0,1.0,2.0,300.0,2.0,29.731589814177564,2.0,3.0,12.0,13.35180055401662,12.0,28.0,8.0,62.0,800.0,30.0,10.0,0.1818181818181818,320.0
10.0,6.0,5.0,3.0,1.0,60.0,1.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,6.0,3.0,19.0,7.375,58.76495726495727,80.0,30.0,10.0,0.09375,160.0
25.0,20.0,4.0,4.0,4.0,400.0,1.0,5.0,57.44565217391305,2.0,15.0,15.0,8.0,8.0,7.375,58.76495726495727,250.0,26.0,10.0,0.2727272727272727,480.0
33.0,21.0,4.0,1.0,3.0,200.0,2.0,29.731589814177564,2.0,3.0,8.0,13.35180055401662,8.0,25.0,9.0,68.0,900.0,23.0,10.0,0.4090909090909091,800.0
30.0,30.0,7.0,2.0,8.01767745444656,379.7269076305221,8.0,1.0,57.44565217391305,2.0,16.0,13.35180055401662,8.0,42.0,7.375,58.76495726495727,400.0,27.0,10.0,0.2962962962962963,632.0
6.0,6.0,4.0,5.0,3.0,300.0,2.0,29.731589814177564,57.44565217391305,1.0,10.0,5.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,320.0,25.0,10.0,0.1363636363636364,240.0
8.0,8.0,4.0,2.0,2.0,20.0,3.0,1.0,57.44565217391305,2.0,2.0,2.0,4.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.074074074074074,80.0
30.0,25.0,5.0,2.0,5.0,50.0,2.0,29.731589814177564,3.0,2.0,7.0,7.0,10.0,45.0,7.375,58.76495726495727,80.0,30.0,10.0,0.2592592592592592,560.0
20.0,18.0,6.0,2.706506562412734,5.0,125.0,4.0,29.731589814177564,57.44565217391305,2.0,5.0,10.0,10.0,25.0,7.375,58.76495726495727,125.0,25.0,10.0,0.15625,200.0
9.0,3.0,6.0,2.0,2.0,240.0,1.0,29.731589814177564,6.0,2.0,6.0,13.35180055401662,6.0,45.0,7.375,58.76495726495727,600.0,28.0,10.0,0.1363636363636364,240.0
18.0,18.0,3.0,4.0,2.0,379.7269076305221,9.0,29.731589814177564,57.44565217391305,1.0,7.0,10.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,100.0,25.0,10.0,0.2272727272727273,400.0
10.0,10.0,5.0,3.0,6.0,150.0,2.0,29.731589814177564,57.44565217391305,2.0,10.0,13.35180055401662,10.0,32.0,7.375,58.76495726495727,120.0,28.0,10.0,0.3703703703703703,790.0
100.0,100.0,3.0,1.0,7.0,600.0,8.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,45.0,30.0,35.0,7.375,58.76495726495727,1500.0,22.0,10.0,0.46875,900.0
10.0,10.0,7.0,2.0,2.0,80.0,2.0,1.0,57.44565217391305,2.0,6.0,13.35180055401662,4.0,45.0,7.375,58.76495726495727,120.0,25.0,10.0,0.1481481481481481,312.0
15.0,15.0,5.0,4.0,3.0,120.0,1.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,8.0,4.0,21.0,7.375,58.76495726495727,100.0,30.0,10.0,0.1875,380.0
10.0,5.0,6.0,2.0,2.0,200.0,3.0,29.731589814177564,15.0,3.0,6.0,13.35180055401662,4.0,35.0,4.0,60.0,800.0,29.0,10.0,0.1818181818181818,350.0
8.0,8.0,4.0,2.0,3.0,40.0,3.0,3.0,57.44565217391305,2.0,4.0,4.0,8.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.1481481481481481,325.0
20.0,15.0,5.0,2.0,450.0,900.0,1.0,29.731589814177564,2.0,3.0,4.0,13.35180055401662,10.0,25.0,18.0,60.0,1000.0,30.0,10.0,0.2272727272727273,10.0
19.0,19.0,3.0,2.0,4.0,360.0,5.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,30.0,20.0,45.0,7.375,58.76495726495727,1000.0,25.0,10.0,0.28125,540.0
7.0,3.0,6.0,1.0,8.01767745444656,379.7269076305221,2.0,29.731589814177564,10.0,3.0,6.0,13.35180055401662,6.0,30.0,3.0,55.0,600.0,30.0,10.0,0.1363636363636364,180.0
10.0,5.0,5.0,2.0,1.0,200.0,2.0,29.731589814177564,1.0,3.0,4.0,13.35180055401662,4.0,25.0,4.0,45.0,400.0,30.0,10.0,0.0909090909090909,4.0
10.0,10.0,5.0,2.0,2.0,379.7269076305221,2.0,29.731589814177564,57.44565217391305,2.0,10.0,8.0,8.0,40.0,7.375,58.76495726495727,350.0,30.0,10.0,0.1363636363636364,350.0
15.0,15.0,6.0,6.0,8.01767745444656,379.7269076305221,3.247522026431718,1.0,57.44565217391305,2.0,5.0,13.35180055401662,2.0,45.0,7.375,58.76495726495727,400.0,25.0,10.0,0.1851851851851852,325.0
20.0,20.0,3.0,3.0,2.0,379.7269076305221,9.0,29.731589814177564,57.44565217391305,1.0,8.0,12.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,100.0,28.0,10.0,0.2272727272727273,450.0
